NIT,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte,id_razon_social,id_supervisor
890211777,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4111,CONSTRUCCIÓN,$0.31,$0.07,$1.19,$0.56,$0.63,2021,658,1
900220408,Costa Pacífica,VALLE,CALI-VALLE,6613,SERVICIOS,$0.31,$0.31,$2.04,$0.00,$2.04,2021,669,1
900087151,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,6810,SERVICIOS,$0.31,$0.31,$1.40,$0.01,$1.39,2021,712,1
860002428,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.31,$0.01,$0.20,$0.09,$0.11,2021,649,1
830039568,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.31,$0.01,$0.25,$0.21,$0.05,2021,547,1
890922549,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1090,MANUFACTURA,$0.31,$0.01,$0.28,$0.17,$0.11,2021,632,1
860007668,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2410,MANUFACTURA,$0.31,$0.05,$0.25,$0.12,$0.13,2021,1089,1
900522508,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4711,COMERCIO,$0.31,$0.01,$0.10,$0.04,$0.05,2021,563,1
805011262,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8699,SERVICIOS,$0.31,-$0.02,$0.25,$0.19,$0.06,2021,751,2
817002676,Costa Pacífica,CAUCA,PUERTO-TEJADA -CAUCA,1709,MANUFACTURA,$0.31,-$0.06,$0.44,$0.27,$0.17,2021,10010,1
860010451,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8129,SERVICIOS,$0.31,$0.00,$0.08,$0.05,$0.04,2021,661,1
900878893,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,4511,COMERCIO,$0.31,-$0.06,$0.13,$0.25,-$0.13,2021,10011,1
900394791,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4921,SERVICIOS,$0.31,$0.00,$0.67,$0.62,$0.05,2021,802,1
800116871,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4669,COMERCIO,$0.31,$0.01,$0.10,$0.09,$0.01,2021,602,1
890928257,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2229,MANUFACTURA,$0.31,$0.02,$0.27,$0.14,$0.14,2021,627,1
860048867,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,4664,COMERCIO,$0.31,$0.02,$0.24,$0.17,$0.07,2021,580,1
900226948,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2100,MANUFACTURA,$0.30,$0.05,$0.50,$0.22,$0.28,2021,612,1
810003907,Eje Cafetero,CALDAS,CHINCHINA-CALDAS,2023,MANUFACTURA,$0.30,$0.04,$0.22,$0.06,$0.16,2021,648,1
800212840,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.30,$0.01,$0.39,$0.17,$0.21,2021,626,1
900934851,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,5619,SERVICIOS,$0.30,$0.02,$0.31,$0.15,$0.15,2021,689,1
830513729,Costa Pacífica,VALLE,CALI-VALLE,4731,COMERCIO,$0.30,$0.01,$0.15,$0.07,$0.07,2021,747,1
890904615,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4511,COMERCIO,$0.30,$0.02,$0.13,$0.05,$0.08,2021,572,1
900033371,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8610,SERVICIOS,$0.30,$0.02,$0.15,$0.08,$0.07,2021,787,2
890906413,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4220,CONSTRUCCIÓN,$0.30,$0.11,$1.14,$0.32,$0.82,2021,737,1
891300513,Costa Pacífica,VALLE,CALI-VALLE,1071,MANUFACTURA,$0.30,$0.01,$0.55,$0.28,$0.27,2021,561,1
800109274,Costa Pacífica,VALLE,CALI-VALLE,4690,COMERCIO,$0.30,$0.00,$0.13,$0.10,$0.03,2021,701,1
890903295,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,5210,SERVICIOS,$0.30,$0.00,$0.31,$0.18,$0.13,2021,710,1
860002302,Bogotá - Cundinamarca,CUNDINAMARCA,SIBATE-CUNDINAMARCA,2395,MANUFACTURA,$0.30,$0.00,$0.51,$0.14,$0.38,2021,722,1
901019586,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4662,COMERCIO,$0.30,$0.00,$0.02,$0.01,$0.01,2021,552,1
900291018,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8610,SERVICIOS,$0.30,$0.06,$0.33,$0.09,$0.25,2021,815,2
830055659,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4664,COMERCIO,$0.30,$0.02,$0.19,$0.14,$0.05,2021,637,1
860002274,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2219,COMERCIO,$0.30,$0.02,$0.31,$0.21,$0.10,2021,922,1
830050228,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7830,SERVICIOS,$0.30,$0.01,$0.09,$0.06,$0.03,2021,698,1
830112215,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4731,COMERCIO,$0.30,$0.00,$0.08,$0.07,$0.01,2021,343,1
804017043,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,1031,MANUFACTURA,$0.30,$0.02,$0.12,$0.06,$0.06,2021,577,1
901196744,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4652,COMERCIO,$0.30,$0.00,$0.07,$0.06,$0.02,2021,694,1
900229376,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4610,COMERCIO,$0.30,-$0.00,$0.15,$0.12,$0.03,2021,734,1
860072172,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1702,MANUFACTURA,$0.29,$0.01,$0.28,$0.15,$0.13,2021,673,1
900386417,Costa Pacífica,VALLE,YUMBO-VALLE,1811,MANUFACTURA,$0.29,$0.04,$0.22,$0.12,$0.10,2021,675,1
860006656,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8621,SERVICIOS,$0.29,$0.05,$0.59,$0.08,$0.50,2021,804,2
805027743,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,8610,SERVICIOS,$0.29,$0.02,$0.54,$0.24,$0.31,2021,803,2
800110980,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6202,SERVICIOS,$0.29,$0.00,$0.15,$0.15,$0.01,2021,672,1
830054002,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4752,COMERCIO,$0.29,$0.02,$0.12,$0.05,$0.07,2021,865,1
900313945,Antioquia,ANTIOQUIA,GIRARDOTA -ANTIOQUIA,1090,MANUFACTURA,$0.29,$0.00,$0.10,$0.06,$0.04,2021,619,1
800022558,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2720,MANUFACTURA,$0.29,$0.02,$0.20,$0.10,$0.11,2021,713,1
830012969,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.29,$0.01,$0.23,$0.08,$0.15,2021,641,1
839000495,Costa Atlántica,LA GUAJIRA,MAICAO-LA GUAJIRA,8430,SERVICIOS,$0.29,$0.00,$0.12,$0.11,$0.01,2021,721,2
900585053,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,$0.29,-$0.01,$0.16,$0.16,$0.00,2021,555,1
901112024,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,4210,CONSTRUCCIÓN,$0.29,-$0.04,$0.06,$0.09,-$0.04,2021,10012,1
890806999,Eje Cafetero,CALDAS,MANIZALES-CALDAS,4663,COMERCIO,$0.29,$0.02,$0.09,$0.05,$0.04,2021,814,1
890700058,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,1051,MANUFACTURA,$0.29,$0.00,$0.25,$0.18,$0.07,2021,651,1
900640334,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8699,SERVICIOS,$0.29,$0.01,$0.16,$0.12,$0.04,2021,844,2
900242742,Costa Pacífica,VALLE,CALI-VALLE,8610,SERVICIOS,$0.29,$0.04,$0.37,$0.25,$0.13,2021,823,2
800164767,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4759,COMERCIO,$0.29,$0.04,$0.14,$0.04,$0.10,2021,704,1
800013834,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2100,MANUFACTURA,$0.29,$0.03,$0.47,$0.30,$0.18,2021,846,1
860013951,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8010,SERVICIOS,$0.29,$0.01,$0.12,$0.06,$0.06,2021,761,5
890921972,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6613,SERVICIOS,$0.29,$0.29,$2.73,$0.00,$2.73,2021,490,1
860046201,Costa Pacífica,VALLE,CALI-VALLE,8010,SERVICIOS,$0.29,$0.01,$0.11,$0.06,$0.05,2021,777,5
901132307,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6619,SERVICIOS,$0.29,$0.20,$2.17,$1.13,$1.04,2021,540,1
800014918,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,8610,SERVICIOS,$0.29,$0.02,$0.51,$0.03,$0.48,2021,954,2
804010412,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4664,COMERCIO,$0.29,$0.01,$0.20,$0.17,$0.04,2021,771,1
901196014,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6613,SERVICIOS,$0.29,$0.21,$2.10,$0.10,$2.00,2021,585,1
860037900,Costa Pacífica,VALLE,CALI-VALLE,4111,CONSTRUCCIÓN,$0.29,$0.09,$1.21,$0.87,$0.34,2021,834,1
830094920,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,4290,CONSTRUCCIÓN,$0.28,$0.07,$0.81,$0.28,$0.54,2021,750,1
890932279,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4641,COMERCIO,$0.28,$0.01,$0.30,$0.24,$0.06,2021,604,1
900481902,Eje Cafetero,RISARALDA,DOSQUEBRADAS-RISARALDA,4631,COMERCIO,$0.28,$0.01,$0.11,$0.07,$0.03,2021,696,1
900345431,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4664,COMERCIO,$0.28,$0.01,$0.14,$0.10,$0.04,2021,909,1
900715610,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,1032,MANUFACTURA,$0.28,$0.00,$0.14,$0.12,$0.02,2021,601,1
830095890,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2012,MANUFACTURA,$0.28,$0.02,$0.23,$0.11,$0.12,2021,1029,1
800249704,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,4511,COMERCIO,$0.28,$0.00,$0.07,$0.05,$0.02,2021,729,1
860350234,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4923,SERVICIOS,$0.28,-$0.01,$0.19,$0.09,$0.09,2021,822,5
830024043,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,610,MINERO,$0.28,$0.46,$1.28,$0.29,$1.00,2021,503,1
830007691,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4390,CONSTRUCCIÓN,$0.28,-$0.00,$0.30,$0.21,$0.09,2021,778,1
890800788,Eje Cafetero,CALDAS,MANIZALES-CALDAS,4663,COMERCIO,$0.28,$0.01,$0.18,$0.15,$0.03,2021,726,1
800100610,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.28,$0.00,$0.15,$0.09,$0.05,2021,957,1
800185449,Eje Cafetero,CALDAS,MANIZALES-CALDAS,8610,SERVICIOS,$0.28,$0.03,$0.44,$0.21,$0.24,2021,715,2
860403972,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,145,AGROPECUARIO,$0.28,$0.02,$0.12,$0.04,$0.08,2021,796,1
900627644,Costa Pacífica,VALLE,CALI-VALLE,4662,COMERCIO,$0.28,$0.00,$0.02,$0.01,$0.00,2021,915,1
800027813,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,4321,CONSTRUCCIÓN,$0.28,$0.01,$0.09,$0.05,$0.04,2021,808,1
800200934,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4669,COMERCIO,$0.27,$0.01,$0.28,$0.24,$0.04,2021,727,1
860076820,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,145,AGROPECUARIO,$0.27,$0.02,$0.17,$0.08,$0.09,2021,779,1
901354361,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6120,SERVICIOS,$0.27,-$0.82,$3.45,$3.83,-$0.38,2021,426,1
801000713,Eje Cafetero,CALDAS,MANIZALES-CALDAS,8621,SERVICIOS,$0.27,$0.03,$0.51,$0.15,$0.35,2021,916,2
860514592,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4773,COMERCIO,$0.27,$0.00,$0.21,$0.19,$0.02,2021,743,1
900403002,Costa Pacífica,VALLE,CALI-VALLE,4631,COMERCIO,$0.27,$0.00,$0.09,$0.07,$0.02,2021,635,1
890204814,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,1921,MANUFACTURA,$0.27,$0.01,$0.13,$0.10,$0.03,2021,686,1
900332718,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,4662,COMERCIO,$0.27,$0.00,$0.01,$0.01,$0.00,2021,10013,1
860002067,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1399,MANUFACTURA,$0.27,$0.01,$0.34,$0.17,$0.18,2021,682,1
890104719,Costa Atlántica,ATLANTICO,MALAMBO-ATLANTICO,145,AGROPECUARIO,$0.27,$0.00,$0.14,$0.12,$0.02,2021,732,1
890401802,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8010,SERVICIOS,$0.27,$0.01,$0.17,$0.07,$0.10,2021,856,5
811029525,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,1040,MANUFACTURA,$0.27,$0.01,$0.20,$0.16,$0.04,2021,565,1
811018676,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4641,COMERCIO,$0.27,$0.01,$0.23,$0.18,$0.05,2021,795,1
860003563,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,2711,MANUFACTURA,$0.27,-$0.04,$0.37,$0.30,$0.07,2021,629,1
900103833,Eje Cafetero,RISARALDA,DOSQUEBRADAS-RISARALDA,4665,COMERCIO,$0.27,$0.01,$0.05,$0.01,$0.03,2021,678,1
890400372,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,1051,MANUFACTURA,$0.27,$0.01,$0.22,$0.16,$0.06,2021,642,1
830060331,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,3312,MANUFACTURA,$0.27,$0.02,$0.26,$0.15,$0.12,2021,703,1
860045854,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4755,COMERCIO,$0.27,$0.01,$0.20,$0.19,$0.02,2021,806,1
811000761,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,729,MINERO,$0.27,$0.06,$0.29,$0.17,$0.12,2021,899,1
830068119,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.27,$0.05,$0.44,$0.14,$0.30,2021,939,1
901139193,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,8610,SERVICIOS,$0.27,$0.02,$0.14,$0.04,$0.11,2021,942,2
890200656,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,1031,MANUFACTURA,$0.27,$0.04,$0.17,$0.06,$0.11,2021,709,1
900239001,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1709,MANUFACTURA,$0.27,$0.06,$0.27,$0.08,$0.19,2021,754,1
809000555,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4620,COMERCIO,$0.27,$0.01,$0.17,$0.12,$0.05,2021,492,1
900034102,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4663,COMERCIO,$0.27,$0.01,$0.10,$0.06,$0.03,2021,945,1
860001963,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1312,MANUFACTURA,$0.27,$0.02,$0.46,$0.17,$0.28,2021,868,1
890800148,Eje Cafetero,CALDAS,MANIZALES-CALDAS,2395,MANUFACTURA,$0.27,$0.01,$0.19,$0.07,$0.12,2021,819,1
860007884,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4511,COMERCIO,$0.27,$0.01,$0.14,$0.04,$0.10,2021,859,1
892000501,Otros,META,VILLAVICENCIO-META,8610,SERVICIOS,$0.27,$0.04,$0.23,$0.05,$0.17,2021,882,2
900098550,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,4645,COMERCIO,$0.27,$0.01,$0.16,$0.10,$0.05,2021,683,2
800015583,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,4741,COMERCIO,$0.26,$0.01,$0.12,$0.07,$0.05,2021,780,1
901300741,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4731,COMERCIO,$0.26,$0.01,$0.02,$0.01,$0.01,2021,559,1
860008018,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7112,CONSTRUCCIÓN,$0.26,$0.03,$0.16,$0.06,$0.10,2021,897,1
900079775,Eje Cafetero,CALDAS,MANIZALES-CALDAS,1082,MANUFACTURA,$0.26,$0.03,$0.40,$0.22,$0.19,2021,528,1
805031788,Costa Pacífica,VALLE,TULUA-VALLE,2012,MANUFACTURA,$0.26,$0.04,$0.14,$0.02,$0.12,2021,688,1
901081311,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,8299,SERVICIOS,$0.26,$0.00,$0.18,$0.16,$0.02,2021,785,1
901046830,Costa Atlántica,ATLANTICO,GALAPA-ATLANTICO,2221,MANUFACTURA,$0.26,$0.04,$0.52,$0.42,$0.10,2021,625,1
900158685,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4771,COMERCIO,$0.26,$0.02,$0.42,$0.33,$0.09,2021,674,1
860025285,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6190,SERVICIOS,$0.26,$0.00,$0.28,$0.18,$0.09,2021,950,1
900078103,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4731,COMERCIO,$0.26,$0.00,$0.09,$0.07,$0.02,2021,660,1
890904815,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4112,CONSTRUCCIÓN,$0.26,$0.01,$0.34,$0.35,-$0.01,2021,1848,1
835001216,Costa Pacífica,VALLE,CALI-VALLE,4723,COMERCIO,$0.26,$0.01,$0.13,$0.08,$0.05,2021,851,1
890100783,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,1392,MANUFACTURA,$0.26,$0.00,$0.34,$0.15,$0.19,2021,755,1
824001398,Costa Atlántica,CESAR,VALLEDUPAR-CESAR,8430,SERVICIOS,$0.26,$0.02,$0.12,$0.09,$0.03,2021,813,2
900402080,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4645,COMERCIO,$0.26,$0.01,$0.18,$0.10,$0.08,2021,891,1
811042361,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,4631,COMERCIO,$0.26,$0.01,$0.07,$0.03,$0.04,2021,816,1
800096040,Costa Pacífica,VALLE,YUMBO-VALLE,1082,MANUFACTURA,$0.26,$0.01,$0.25,$0.18,$0.07,2021,693,1
900422614,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6311,SERVICIOS,$0.26,-$0.05,$0.84,$0.45,$0.39,2021,836,1
900891350,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,MINERO,$0.26,$0.00,$0.23,$0.22,$0.00,2021,224,1
899999123,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8610,SERVICIOS,$0.26,$0.04,$0.59,$0.06,$0.53,2021,860,2
900541359,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6020,SERVICIOS,$0.26,-$0.01,$0.24,$0.15,$0.09,2021,833,1
900843898,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6201,SERVICIOS,$0.25,-$0.24,$0.41,$0.42,-$0.02,2021,665,1
817006230,Costa Pacífica,CAUCA,VILLA-RICA-CAUCA-CAUCA,1702,MANUFACTURA,$0.25,-$0.01,$0.22,$0.16,$0.06,2021,784,1
890300213,Costa Pacífica,VALLE,YUMBO-VALLE,2599,MANUFACTURA,$0.25,-$0.01,$0.19,$0.15,$0.04,2021,997,1
900010692,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,4664,COMERCIO,$0.25,$0.03,$0.22,$0.16,$0.06,2021,606,1
901122402,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8211,SERVICIOS,$0.25,$0.01,$0.24,$0.14,$0.10,2021,724,1
890315540,Costa Pacífica,VALLE,YUMBO-VALLE,4631,COMERCIO,$0.25,$0.00,$0.17,$0.10,$0.07,2021,757,1
890900535,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1089,MANUFACTURA,$0.25,$0.01,$0.14,$0.07,$0.07,2021,837,1
900006037,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,8610,SERVICIOS,$0.25,$0.04,$0.55,$0.08,$0.47,2021,901,2
890503314,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,2392,MANUFACTURA,$0.25,$0.04,$0.23,$0.08,$0.14,2021,775,1
800077198,Otros,TOLIMA,IBAGUE-TOLIMA,4690,COMERCIO,$0.25,$0.00,$0.10,$0.07,$0.02,2021,855,1
901128535,Centro - Oriente,SANTANDER,GIRON-SANTANDER,6499,SERVICIOS,$0.25,$0.04,$0.66,$0.09,$0.56,2021,854,1
900749166,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,$0.25,-$0.08,$0.35,$0.31,$0.04,2021,3270,1
900203566,Costa Pacífica,VALLE,YUMBO-VALLE,4711,COMERCIO,$0.25,$0.00,$0.06,$0.03,$0.03,2021,788,1
800240724,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,$0.25,$0.01,$0.73,$0.65,$0.08,2021,919,1
890900082,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4690,COMERCIO,$0.25,$0.01,$0.32,$0.16,$0.16,2021,1042,1
811027319,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4620,COMERCIO,$0.25,$0.00,$0.16,$0.14,$0.02,2021,900,1
804005914,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,2620,MANUFACTURA,$0.25,$0.01,$0.09,$0.06,$0.03,2021,10014,1
811007601,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,8699,SERVICIOS,$0.25,$0.05,$0.14,$0.04,$0.10,2021,914,2
860071029,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4620,COMERCIO,$0.25,$0.01,$0.05,$0.04,$0.02,2021,826,1
900217771,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,722,MINERO,$0.25,$0.01,$0.41,$0.10,$0.31,2021,741,1
800153424,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8699,SERVICIOS,$0.25,$0.03,$0.14,$0.09,$0.05,2021,921,2
900486803,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,1031,MANUFACTURA,$0.25,$0.00,$0.10,$0.07,$0.03,2021,690,1
900252139,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,7010,SERVICIOS,$0.25,$0.23,$0.93,$0.03,$0.91,2021,2092,1
800245795,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1040,MANUFACTURA,$0.25,-$0.03,$0.15,$0.15,-$0.00,2021,884,1
900914444,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4762,COMERCIO,$0.25,-$0.00,$0.19,$0.19,$0.00,2021,10015,1
900535018,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4631,COMERCIO,$0.24,$0.02,$0.14,$0.07,$0.07,2021,1004,1
890900081,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,4511,COMERCIO,$0.24,$0.01,$0.11,$0.05,$0.06,2021,740,1
860066946,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8010,SERVICIOS,$0.24,$0.01,$0.09,$0.04,$0.05,2021,878,5
890304099,Costa Pacífica,VALLE,CALI-VALLE,5511,SERVICIOS,$0.24,-$0.01,$0.70,$0.39,$0.30,2021,574,1
812007194,Costa Atlántica,CORDOBA,MONTERIA-CORDOBA,8610,SERVICIOS,$0.24,$0.04,$0.31,$0.13,$0.18,2021,798,2
804009833,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,1040,MANUFACTURA,$0.24,$0.02,$0.06,$0.03,$0.03,2021,1477,1
